Record_ID,Country,City,Date,PM2_5,PM10,NO2,SO2,CO,O3,Temperature_C,Humidity,Wind_Speed_kmh,AQI
AQ_008660,Russia,Yekaterinburg,2025-01-04,72.5,168.4,6.4,8.9,2.1,13.3,8.9,27.3,4.1,66.0
AQ_000315,Japan,Kumamoto,2025-02-07,20.2,48.5,16.3,4.6,2.0,11.9,21.0,88.2,2.5,22.0
AQ_000354,India,Vadodara,2025-02-24,21.0,45.5,23.6,4.5,2.1,12.6,31.2,43.3,2.2,23.0
AQ_014228,Canada,Windsor,2025-01-08,12.7,16.2,5.2,9.0,1.5,10.0,20.6,55.0,4.5,11.0
AQ_000112,Mexico,Mexicali,2025-01-16,17.7,23.7,10.7,3.9,4.0,10.0,18.3,68.8,3.0,15.0
AQ_008762,Brazil,Sao Paulo,2025-01-11,27.5,35.6,19.8,8.3,5.5,10.0,2.8,46.1,2.7,23.0
AQ_015348,UK,Brighton,2025-01-31,19.1,45.4,13.8,2.7,2.1,16.9,25.8,100.0,6.9,20.0
AQ_003864,USA,San Antonio,2025-03-18,31.2,76.7,8.2,2.3,1.3,10.0,20.2,45.1,6.1,30.0
AQ_012227,Turkey,Ankara,2025-02-11,38.1,75.6,16.8,,1.8,12.9,30.3,41.9,5.9,35.0
AQ_013217,South Africa,George,2025-03-19,21.7,49.1,16.6,3.8,2.9,12.2,0.7,84.2,4.5,22.0
AQ_000848,France,Toulouse,2025-01-24,22.4,34.4,14.4,5.5,1.8,10.0,26.2,50.8,6.7,
AQ_005720,Australia,Bendigo,2025-02-18,26.7,33.0,25.9,5.3,2.5,10.0,25.1,91.0,8.9,23.0
AQ_004220,Turkey,Kahramanmaras,2025-02-02,17.1,35.9,10.2,7.6,1.7,28.9,20.2,60.3,3.7,18.0
AQ_000124,France,Saint-Etienne,2025-01-09,40.7,101.1,5.1,20.3,1.1,10.0,7.9,80.0,3.9,40.0
AQ_013992,Brazil,Guarulhos,2025-03-28,108.5,269.4,8.1,3.1,0.9,13.2,1.1,54.6,2.7,100.0
AQ_015752,Russia,Novosibirsk,2025-01-29,15.8,21.5,5.0,9.7,1.6,10.0,7.4,60.2,1.2,13.0
AQ_005190,Germany,Bremen,2025-01-24,19.8,24.7,16.7,6.5,1.4,11.0,7.3,74.4,4.9,17.0
AQ_010740,Iran,Bandar Abbas,2025-02-28,17.9,22.7,5.0,2.0,1.8,10.0,11.4,52.4,4.0,13.0
AQ_011237,China,Xi'an,2025-03-18,14.3,21.3,21.2,2.6,2.9,10.0,11.3,68.3,4.0,14.0
AQ_007607,Australia,Toowoomba,2025-02-02,5.6,13.9,24.5,10.1,1.2,10.0,-0.6,58.9,4.9,11.0
AQ_003244,France,Villeurbanne,2025-02-18,26.2,33.3,11.1,2.0,2.0,19.8,34.4,70.5,4.9,21.0
AQ_006184,Italy,Palermo,2025-01-06,16.8,35.4,14.1,6.0,3.9,10.0,20.6,53.2,6.9,18.0
AQ_016507,USA,Los Angeles,2025-03-27,32.0,71.4,9.5,2.5,1.5,10.0,10.1,65.3,2.2,30.0
AQ_005556,South Africa,George,2025-02-02,33.8,65.4,6.1,10.2,1.7,10.0,8.8,61.4,2.2,29.0
AQ_011291,India,Bangalore,2025-03-11,5.0,10.0,17.6,4.9,2.0,10.0,25.4,55.4,7.1,8.0
AQ_003354,Brazil,Campinas,2025-01-14,5.8,10.0,8.3,3.4,1.3,10.0,5.9,80.2,4.2,7.0
AQ_006825,Canada,Winnipeg,2025-01-10,5.0,10.0,11.6,6.5,2.0,20.6,21.4,80.8,1.8,8.0
AQ_015604,Iran,Kermanshah,2025-02-07,67.0,84.9,5.7,6.4,2.2,10.0,10.0,64.5,3.2,46.0
AQ_004633,Russia,Izhevsk,2025-01-16,24.4,30.2,43.8,6.5,1.9,22.7,17.1,95.8,11.9,25.0
AQ_017339,South Korea,Yongin,2025-03-13,35.1,70.9,22.4,5.4,0.9,26.7,18.0,47.2,2.5,34.0
AQ_012123,Italy,Catania,2025-03-02,11.8,15.2,21.4,12.1,2.0,38.5,36.0,44.3,3.8,15.0
AQ_015303,Brazil,Natal,2025-03-06,27.7,52.3,10.1,3.0,2.9,10.0,12.6,73.9,3.9,24.0
AQ_014759,China,Shenyang,2025-03-23,71.9,114.5,19.2,2.1,4.0,13.1,3.6,96.1,5.4,56.0
AQ_011917,Turkey,Batman,2025-02-21,35.5,43.1,9.6,10.4,3.9,10.0,17.8,92.3,4.5,26.0
AQ_001888,Turkey,Ankara,2025-01-13,13.6,22.0,11.1,5.3,3.1,10.0,6.6,71.2,9.5,13.0
AQ_013538,South Africa,Polokwane,2025-02-10,5.0,10.0,20.9,8.4,1.1,13.8,15.8,55.5,6.9,9.0
AQ_003583,UK,Edinburgh,2025-02-07,15.0,26.7,7.9,2.8,5.9,10.8,19.1,81.2,2.1,14.0
AQ_016154,UK,Bradford,2025-02-13,14.0,19.5,13.1,17.8,4.3,10.0,16.4,62.7,3.0,14.0
AQ_005667,Japan,Sakai,2025-03-30,9.3,20.1,5.8,8.0,3.1,10.0,15.2,100.0,3.3,10.0
AQ_009695,Spain,Las Palmas,2025-01-24,16.0,37.4,8.4,7.7,3.0,10.0,19.6,50.5,3.0,17.0
AQ_012328,Brazil,Natal,2025-01-13,51.0,78.9,8.8,2.0,3.8,10.0,12.6,94.4,6.6,39.0
AQ_014373,Brazil,Curitiba,2025-03-03,32.7,80.4,6.3,3.3,1.9,10.0,21.3,88.6,3.8,31.0
AQ_016404,Germany,Hamburg,2025-01-10,18.2,41.0,7.5,6.0,1.0,32.0,26.2,76.9,2.3,20.0
AQ_015107,Italy,Verona,2025-03-12,5.0,10.0,6.9,4.2,1.9,12.5,22.1,35.7,5.5,6.0
AQ_008436,Iran,Tabriz,2025-03-31,11.3,16.5,5.0,2.9,0.9,10.0,13.5,41.7,3.6,10.0
AQ_009600,China,Xi'an,2025-01-06,16.0,35.1,25.3,9.8,1.9,10.0,16.0,,4.0,19.0
AQ_000839,Canada,London,2025-02-07,133.9,161.4,30.9,6.2,4.6,10.0,32.8,73.7,5.9,92.0
AQ_015763,South Africa,Newcastle,2025-02-22,9.4,19.9,7.3,2.7,2.4,15.9,4.9,85.1,8.8,10.0
AQ_010929,Spain,Elche,2025-03-08,7.5,17.4,22.4,10.4,3.0,17.3,26.4,68.1,12.6,12.0
AQ_002118,Mexico,Juárez,2025-01-01,42.6,88.7,19.8,7.5,5.6,10.0,27.9,74.3,4.4,40.0
AQ_003308,India,Ghaziabad,2025-03-05,35.0,69.4,5.0,6.8,1.1,13.9,16.7,31.8,6.8,30.0
AQ_002861,Brazil,Sao Paulo,2025-03-17,5.0,11.7,9.0,6.5,4.2,10.0,13.6,68.9,7.1,7.0
AQ_003818,Iran,Ahvaz,2025-01-08,17.9,31.1,22.5,4.6,2.1,10.0,15.5,72.6,9.2,18.0
AQ_002029,India,Patna,2025-02-22,13.6,17.0,5.5,6.7,3.5,10.0,15.3,69.5,5.8,11.0
AQ_005867,UK,London,2025-02-05,6.5,10.0,5.0,7.9,3.0,25.0,21.5,51.2,5.7,8.0
AQ_001627,Australia,Ballarat,2025-01-05,24.7,34.9,13.3,12.9,1.0,10.0,17.3,61.6,6.0,21.0
AQ_013321,South Korea,Busan,2025-02-08,14.0,32.3,8.1,9.2,4.3,10.0,7.8,71.8,4.5,15.0
AQ_002276,Japan,Tokyo,2025-03-06,5.3,10.0,5.0,3.8,3.7,12.9,-3.0,63.0,9.4,6.0
AQ_002292,Russia,Volgograd,2025-03-02,14.9,24.7,6.0,6.5,2.0,10.0,-4.0,50.2,9.3,13.0
AQ_007445,France,Toulouse,2025-03-09,8.3,19.7,7.6,5.4,0.8,25.9,33.8,84.6,1.8,11.0
AQ_008221,Italy,Bologna,2025-02-25,36.7,59.7,5.0,2.5,5.1,10.0,19.1,17.6,5.3,29.0
AQ_003970,India,Patna,2025-03-18,78.8,169.7,10.4,12.2,0.8,10.0,19.1,81.2,7.7,69.0
AQ_001322,UK,Liverpool,2025-02-16,5.5,10.0,5.3,7.5,2.3,29.0,38.1,49.8,10.4,8.0
AQ_014819,Turkey,Elazig,2025-03-01,10.4,17.4,5.0,5.1,4.2,12.4,13.4,81.6,2.6,10.0
AQ_015441,Brazil,Teresina,2025-02-08,50.9,80.2,12.9,12.2,1.5,10.0,17.5,70.3,5.1,40.0
AQ_010819,USA,Philadelphia,2025-01-15,42.5,60.5,11.5,7.9,2.1,32.1,25.2,58.8,3.8,34.0
AQ_014723,Spain,Las Palmas,2025-02-15,8.0,17.6,11.0,2.0,1.5,10.0,-2.5,51.8,5.9,9.0
AQ_006434,Turkey,Istanbul,2025-03-07,14.0,28.3,16.5,3.4,1.5,17.8,7.0,49.0,5.9,15.0
AQ_009906,South Korea,Jeonju,2025-03-23,37.7,62.5,6.3,5.7,8.1,13.8,19.4,40.6,5.9,31.0
AQ_015342,Germany,Essen,2025-02-02,13.5,25.5,6.9,4.9,1.9,11.3,11.6,62.6,3.3,13.0
AQ_016233,China,Shanghai,2025-03-04,11.1,18.1,5.0,10.3,2.2,16.0,21.0,70.7,7.4,11.0
AQ_011880,China,Xi'an,2025-01-01,11.6,22.2,10.9,4.1,1.7,43.2,8.5,98.7,3.9,14.0
AQ_013709,Germany,Frankfurt,2025-01-28,67.7,98.6,9.0,8.3,2.7,10.0,6.3,58.6,10.3,50.0
AQ_004597,Japan,Kumamoto,2025-03-20,7.1,13.7,7.6,3.4,1.7,10.0,23.6,75.2,3.6,8.0
AQ_016590,Brazil,Belem,2025-02-09,31.7,54.9,17.3,4.6,1.0,10.0,2.6,52.7,4.2,27.0
AQ_004564,South Korea,Daegu,2025-03-09,9.7,12.9,17.9,5.7,2.0,17.5,11.9,60.0,3.5,11.0
AQ_006926,China,Harbin,2025-01-24,20.3,31.9,10.8,3.4,2.9,26.3,10.6,51.9,2.3,19.0
AQ_016204,Mexico,Aguascalientes,2025-03-03,13.1,32.4,5.0,13.9,3.7,10.0,15.1,67.4,2.9,15.0
AQ_015760,South Africa,Pretoria,2025-02-20,54.6,81.7,8.2,2.0,1.9,10.0,40.0,38.2,12.1,40.0
AQ_010776,South Africa,Welkom,2025-02-20,15.3,32.6,15.7,2.4,1.8,18.4,25.8,100.0,9.3,17.0
AQ_016935,Italy,Prato,2025-01-06,11.6,25.0,17.9,5.5,1.6,10.0,-3.2,70.0,4.4,14.0
AQ_003227,France,Nantes,2025-01-25,17.1,41.7,7.6,3.3,2.1,14.0,6.1,73.6,8.7,18.0
AQ_004884,Turkey,Diyarbakir,2025-01-07,9.3,23.2,13.9,5.2,1.1,10.0,5.1,63.0,2.6,12.0
AQ_007049,Spain,Las Palmas,2025-02-10,35.7,55.7,52.4,8.2,2.4,10.0,8.6,46.4,2.7,35.0
AQ_004798,Mexico,Juárez,2025-03-10,31.8,64.1,11.3,7.3,2.4,10.0,24.3,43.2,3.7,29.0
AQ_003999,Iran,Rasht,2025-01-24,17.7,36.2,17.7,9.1,1.1,13.9,1.6,57.7,3.0,19.0
AQ_000023,UK,Hull,2025-01-27,17.6,33.4,24.7,8.0,2.1,22.5,22.6,46.2,5.4,20.0
AQ_000489,France,Montpellier,2025-02-24,5.0,10.0,15.8,7.5,2.0,10.0,22.0,77.6,4.0,8.0
AQ_007751,South Korea,Yongin,2025-03-10,90.2,206.9,14.1,10.7,4.0,10.9,30.2,83.2,3.3,82.0
AQ_017211,Spain,Bilbao,2025-02-25,14.9,31.0,12.8,7.0,1.5,14.3,-0.2,84.3,2.0,16.0
AQ_004247,France,Rennes,2025-01-04,8.6,16.2,5.0,5.1,1.2,10.0,12.5,93.5,9.9,9.0
AQ_014579,Iran,Qom,2025-01-23,8.4,15.4,5.5,13.0,3.8,13.1,9.7,70.3,5.2,10.0
AQ_003185,Australia,Hobart,2025-01-30,14.6,27.8,14.4,6.1,6.3,10.0,4.6,66.9,3.9,
AQ_013865,Australia,Ballarat,2025-01-02,7.3,11.4,5.7,6.2,1.3,10.0,11.2,45.4,2.2,7.0
AQ_007190,Germany,Bonn,2025-03-08,41.8,71.8,9.0,4.4,2.3,21.2,24.7,79.6,2.6,35.0
AQ_001505,India,Vadodara,2025-01-14,8.5,16.5,11.3,7.8,2.0,16.6,5.0,74.9,9.3,10.0
AQ_014982,Russia,Perm,2025-03-09,6.7,16.4,9.1,5.7,2.1,10.0,23.9,61.6,13.0,9.0
AQ_014927,Russia,Voronezh,2025-01-05,7.7,12.2,19.4,4.9,3.1,10.0,16.8,22.5,1.7,10.0
AQ_003066,UK,London,2025-02-19,5.0,10.0,34.5,5.2,2.0,12.7,21.3,41.1,4.1,11.0
AQ_009035,Brazil,Sao Luis,2025-03-16,6.4,10.0,13.1,5.6,4.4,10.0,38.0,82.2,4.4,8.0
AQ_015136,Spain,Valencia,2025-01-22,64.4,152.0,7.9,37.1,2.1,10.0,16.0,65.7,3.9,62.0
AQ_010536,France,Paris,2025-01-22,14.4,35.2,6.4,3.5,2.5,10.0,19.3,79.1,7.1,15.0
AQ_007871,Canada,Victoria,2025-03-11,8.0,15.8,5.0,6.6,2.3,10.0,22.9,57.9,3.6,9.0
AQ_017754,USA,Houston,2025-01-16,5.4,10.0,13.0,2.2,,10.0,19.2,81.1,5.7,7.0
AQ_001335,Canada,Saskatoon,2025-02-07,25.5,58.0,10.3,11.3,2.5,10.0,38.3,58.7,5.2,25.0
AQ_013221,France,Nantes,2025-03-20,39.4,57.8,5.3,3.7,5.9,15.2,24.4,63.2,,30.0
AQ_009551,China,Shenyang,2025-02-14,11.2,20.2,10.2,3.0,3.4,10.0,-2.3,55.6,3.2,11.0
AQ_010458,South Korea,Masan,2025-03-08,11.7,25.1,27.5,10.6,2.6,10.2,4.4,88.1,3.0,16.0
AQ_004745,France,Le Havre,2025-02-09,25.8,42.0,5.0,9.6,2.9,14.8,9.3,52.4,2.7,22.0
AQ_011667,Germany,Bochum,2025-01-28,35.4,80.3,12.8,17.0,2.1,12.4,18.3,76.3,1.7,35.0
AQ_008062,Russia,Perm,2025-03-27,30.1,44.9,6.0,8.0,2.3,10.0,26.3,61.5,2.1,24.0
AQ_010405,South Africa,Kimberley,2025-01-05,7.9,,18.6,5.1,5.2,10.3,-0.6,67.6,4.0,10.0
AQ_003162,Germany,Hannover,2025-01-07,41.5,54.1,18.3,5.3,1.7,10.0,12.7,100.0,3.6,32.0
AQ_003009,Japan,Tokyo,2025-03-28,33.0,50.3,7.8,5.7,1.8,10.0,-2.2,64.5,8.5,26.0
AQ_013664,China,Xi'an,2025-03-31,19.2,23.7,6.7,4.4,7.3,11.2,15.1,63.7,4.2,15.0
AQ_012843,India,Ghaziabad,2025-03-11,23.4,43.6,9.6,2.0,1.5,10.0,28.1,47.1,6.2,21.0
AQ_016919,Brazil,Guarulhos,2025-01-11,18.8,28.0,19.6,2.0,1.7,10.4,6.1,69.3,2.8,17.0
AQ_002703,Turkey,Kayseri,2025-03-21,48.7,70.2,14.8,4.4,1.7,10.0,30.1,86.1,1.8,37.0
AQ_013715,China,Tianjin,2025-01-29,44.0,81.2,16.2,8.4,4.4,10.0,23.2,55.9,6.7,38.0
AQ_013502,South Africa,Nelspruit,2025-03-16,60.8,131.0,13.3,16.9,1.4,16.9,3.8,56.7,8.6,56.0
AQ_004654,Mexico,Tijuana,2025-02-20,17.8,25.7,29.4,15.8,2.3,15.7,-0.2,73.6,4.9,20.0
AQ_012245,Iran,Arak,2025-03-09,52.1,122.4,5.0,5.2,0.9,11.7,17.0,85.4,2.6,47.0
AQ_005303,Japan,Saitama,2025-02-06,66.3,103.6,6.5,3.7,3.1,26.2,16.9,81.8,4.3,51.0
AQ_004528,Spain,Madrid,2025-01-09,51.1,92.6,8.4,3.4,1.6,10.0,-1.9,96.6,4.5,41.0
AQ_003873,Spain,La Coruna,2025-01-31,13.5,25.0,13.7,4.9,3.9,10.0,-10.0,54.1,2.1,14.0
AQ_013759,Japan,Kawasaki,2025-03-15,11.3,23.3,5.0,5.0,1.4,16.4,25.8,69.7,1.6,12.0
AQ_014596,China,Harbin,2025-03-12,18.0,35.1,5.2,7.0,1.4,10.0,20.2,93.4,3.6,17.0
AQ_003132,Italy,Turin,2025-02-09,35.9,70.2,16.4,13.7,4.2,10.0,7.3,82.7,4.3,33.0
AQ_009849,France,Lille,2025-01-17,11.1,26.1,7.8,6.3,1.8,24.8,23.9,100.0,2.2,13.0
AQ_007909,India,Jaipur,2025-01-25,32.6,47.5,31.6,5.7,1.0,15.3,20.6,75.1,7.1,29.0
AQ_006426,China,Beijing,2025-02-24,7.9,10.0,12.8,13.0,2.2,10.0,37.6,50.4,7.5,9.0
AQ_015397,India,Hyderabad,2025-01-31,10.4,24.0,25.1,2.6,3.9,10.0,10.1,59.3,6.9,14.0
AQ_006819,India,Patna,2025-01-04,39.4,82.6,32.4,6.3,3.8,10.0,9.3,,1.5,39.0
AQ_014462,Turkey,Adana,2025-03-06,34.2,84.3,6.1,8.9,2.8,10.0,13.6,46.8,2.5,33.0
AQ_017781,Spain,Granada,2025-02-28,23.6,54.1,13.8,6.3,1.7,10.0,15.6,78.2,2.2,24.0
AQ_011415,Russia,Perm,2025-03-27,12.8,31.4,16.7,10.7,4.4,10.0,9.4,41.4,5.8,16.0
AQ_014812,Iran,Shiraz,2025-03-22,49.3,89.2,5.5,15.3,2.3,10.0,37.2,53.3,4.1,41.0
AQ_009800,Canada,Ottawa,2025-02-03,12.9,20.6,12.4,5.3,4.4,10.0,-2.7,81.0,9.5,13.0
AQ_004250,Australia,Toowoomba,2025-02-23,21.1,42.6,9.7,4.2,2.3,10.0,3.5,56.1,4.2,20.0
AQ_009424,Japan,Kyoto,2025-02-09,32.2,49.2,7.7,3.2,3.2,20.6,18.7,60.3,4.7,26.0
AQ_017913,Spain,Hospitalet,2025-02-05,6.7,10.9,12.1,8.1,2.9,10.0,21.0,50.1,4.8,8.0
AQ_017581,Brazil,Campinas,2025-02-24,19.8,27.1,5.0,6.1,3.1,13.7,22.4,74.8,5.2,16.0
AQ_003435,Brazil,Goiania,2025-03-20,41.8,74.7,10.1,4.0,7.9,12.2,25.7,61.6,5.5,35.0
AQ_010864,Germany,Munich,2025-03-18,64.2,122.8,5.0,5.4,2.3,27.8,23.5,45.1,4.7,54.0
AQ_004838,UK,London,2025-01-16,25.1,39.7,26.0,10.3,2.2,31.8,11.5,54.7,1.4,25.0
AQ_004652,USA,San Diego,2025-02-20,36.5,87.0,10.7,5.9,1.8,15.5,20.2,45.4,4.9,35.0
AQ_015915,Spain,Valladolid,2025-03-19,14.8,36.6,75.4,3.2,3.3,10.0,-6.3,75.4,3.6,26.0
AQ_001481,India,Kolkata,2025-01-09,21.4,40.6,52.0,4.3,1.1,10.0,26.2,75.7,6.8,26.0
AQ_015040,UK,Southampton,2025-01-01,22.2,34.2,14.7,9.7,1.8,10.0,17.7,78.4,6.3,20.0
AQ_011701,Canada,Edmonton,2025-01-10,115.4,175.0,8.3,8.3,2.5,10.0,23.6,74.4,3.9,84.0
AQ_009810,Turkey,Adana,2025-03-06,54.3,65.8,8.2,3.5,2.6,10.0,24.8,58.7,2.0,37.0
AQ_001604,Japan,Kumamoto,2025-01-05,16.1,30.0,10.0,11.1,2.5,10.0,7.2,71.7,2.0,16.0
AQ_006769,Japan,Sakai,2025-01-22,5.0,11.9,11.0,7.1,1.7,11.1,25.7,38.9,6.1,8.0
AQ_011445,China,Zhengzhou,2025-01-15,16.3,30.2,12.4,10.8,2.3,10.0,27.1,48.7,2.4,16.0
AQ_009610,Japan,Fukuoka,2025-01-07,13.3,20.9,11.6,2.8,2.2,10.0,2.5,40.2,3.3,12.0
AQ_004896,UK,Nottingham,2025-02-23,8.8,14.5,17.0,4.3,1.2,11.8,27.0,73.1,2.7,10.0
AQ_012116,Russia,Samara,2025-01-04,99.7,201.7,29.8,7.1,3.5,16.9,36.5,98.3,4.9,87.0
AQ_015445,Canada,Windsor,2025-03-11,45.1,108.1,5.2,9.4,2.8,35.6,8.6,66.2,6.0,44.0
AQ_014451,Canada,Winnipeg,2025-03-20,25.3,34.8,26.3,10.1,2.1,10.0,24.6,100.0,4.7,23.0
AQ_005283,Mexico,Puebla,2025-03-31,19.4,24.4,10.7,2.7,3.1,10.0,17.1,48.6,3.3,15.0
AQ_014830,Japan,Kawasaki,2025-03-02,89.7,216.2,8.2,3.3,5.4,10.0,3.6,71.0,3.1,82.0
AQ_006523,South Africa,Durban,2025-01-27,42.5,99.5,13.2,12.9,1.3,10.0,29.6,59.2,8.5,41.0
AQ_016223,Brazil,Duque de Caxias,2025-03-01,27.5,68.6,6.6,5.0,3.2,20.0,21.6,66.9,11.1,28.0
AQ_010525,USA,Fort Worth,2025-03-15,14.5,21.4,25.1,5.4,,10.0,-10.0,58.4,9.0,16.0
AQ_004737,Canada,Edmonton,2025-02-11,23.4,28.9,22.9,3.2,1.4,10.0,4.5,51.7,8.3,20.0
AQ_006787,South Korea,Gimhae,2025-03-03,29.3,45.8,7.1,3.6,1.0,10.9,9.5,42.3,6.5,23.0
AQ_014632,Japan,Sagamihara,2025-03-27,12.0,24.6,17.3,8.3,4.3,10.0,15.5,94.1,5.0,14.0
AQ_015015,France,Paris,2025-02-21,43.3,82.3,11.4,8.3,1.6,10.0,0.9,66.3,2.3,37.0
AQ_015840,Germany,Bonn,2025-02-21,15.0,32.3,14.4,4.5,3.1,10.0,18.3,95.9,4.7,16.0
AQ_005874,Mexico,Zapopan,2025-01-26,7.9,18.1,28.1,5.6,2.0,67.8,13.1,96.3,3.3,16.0
AQ_008711,Spain,Malaga,2025-03-27,17.1,38.7,8.9,9.5,4.9,10.0,4.9,74.2,4.4,18.0
AQ_008894,South Korea,Incheon,2025-01-07,42.2,56.3,31.3,10.9,2.8,14.4,13.5,39.1,2.3,35.0
AQ_011471,Iran,Mashhad,2025-02-07,35.0,,49.9,16.3,2.9,15.2,5.5,63.9,2.3,40.0
AQ_001225,Canada,Victoria,2025-02-03,10.5,21.3,5.0,5.8,1.6,12.2,12.8,66.2,7.4,11.0
AQ_002096,China,Harbin,2025-03-10,69.6,146.5,9.9,7.4,1.5,14.8,16.9,47.9,4.1,61.0
AQ_011199,Mexico,Chihuahua,2025-02-22,203.9,304.4,10.7,4.4,5.9,21.9,6.8,70.2,4.4,146.0
AQ_014414,France,Grenoble,2025-02-01,12.9,25.4,5.0,10.7,0.9,24.3,23.9,47.4,4.2,14.0
AQ_001020,Canada,Winnipeg,2025-03-30,18.3,41.0,16.8,13.0,4.5,10.0,39.0,56.0,3.5,20.0
AQ_012325,Spain,Las Palmas,2025-02-21,5.0,10.0,26.7,7.1,,16.1,-1.3,41.9,6.2,10.0
AQ_013508,Spain,Hospitalet,2025-01-28,25.9,56.0,51.5,6.1,1.6,10.0,19.3,65.4,3.0,31.0
AQ_003447,China,Nanjing,2025-03-04,22.9,41.9,5.0,18.4,0.6,10.0,8.8,72.2,3.0,21.0
AQ_008614,Italy,Verona,2025-03-10,10.6,19.3,5.9,7.3,2.3,10.0,18.8,100.0,4.9,11.0
AQ_010335,France,Angers,2025-01-27,20.0,37.6,22.7,3.9,2.6,10.0,28.2,77.7,5.8,20.0
AQ_002027,USA,Charlotte,2025-02-13,12.8,17.0,16.3,6.0,1.9,10.0,19.6,49.7,3.6,12.0
AQ_002857,Japan,Yokohama,2025-03-15,16.9,20.8,17.6,16.9,1.8,10.0,11.3,62.9,9.0,16.0
AQ_008920,UK,Portsmouth,2025-03-25,35.3,56.3,5.5,6.8,2.3,10.0,20.2,70.6,2.0,28.0
AQ_001516,Canada,Kelowna,2025-03-27,11.1,26.6,14.4,12.1,2.5,11.8,17.5,44.5,5.8,14.0
AQ_013397,France,Paris,2025-02-22,9.6,21.0,21.6,5.7,3.7,10.0,16.5,78.3,2.7,13.0
AQ_016069,UK,Southampton,2025-02-09,42.9,65.9,5.6,3.2,3.6,10.0,14.4,97.6,5.6,32.0
AQ_003785,China,Foshan,2025-03-13,25.1,36.6,20.7,6.7,1.8,13.0,9.9,74.7,5.3,22.0
AQ_006048,USA,Washington,2025-01-18,5.0,10.0,18.5,5.9,1.2,10.0,-6.5,73.7,9.1,8.0
AQ_014250,Russia,Perm,2025-02-28,24.7,32.2,13.7,3.5,2.3,10.0,18.3,100.0,4.5,20.0
AQ_014798,South Africa,Pietermaritzburg,2025-02-16,14.0,18.7,5.5,3.2,,10.0,15.0,69.5,7.0,12.0
AQ_017082,Turkey,Gaziantep,2025-01-11,11.5,15.4,20.6,21.3,1.2,12.0,22.4,69.9,4.1,14.0
AQ_001545,South Korea,Anyang,2025-03-23,24.5,32.7,6.0,16.2,1.8,11.4,18.5,79.5,4.5,20.0
AQ_008916,Australia,Toowoomba,2025-02-26,18.5,38.8,16.7,7.8,3.3,10.0,18.6,69.6,5.9,19.0
AQ_015685,India,Pune,2025-01-21,65.0,95.7,5.0,11.2,4.4,18.2,20.4,24.4,3.3,49.0
AQ_013583,Mexico,Tijuana,2025-02-24,8.0,15.6,29.2,7.3,4.0,10.0,18.3,68.8,8.9,12.0
AQ_016783,Germany,Dortmund,2025-02-10,5.0,10.0,28.0,3.6,1.3,10.0,20.9,79.0,4.2,9.0
AQ_003275,South Korea,Masan,2025-03-07,28.5,48.2,20.0,14.0,1.5,10.0,-0.6,75.4,6.5,26.0
AQ_017533,Spain,Vigo,2025-01-07,8.5,10.6,23.5,3.5,1.7,10.9,7.8,81.5,1.1,10.0
AQ_010434,Italy,Bari,2025-02-06,8.5,20.0,20.0,2.0,1.1,10.0,23.9,84.9,6.7,11.0
AQ_001127,South Korea,Pohang,2025-02-28,11.6,28.4,8.9,14.4,5.4,14.1,7.4,84.0,4.4,
AQ_000418,Germany,Bonn,2025-03-09,8.9,21.5,5.0,2.7,3.0,21.3,23.3,67.0,12.4,11.0
AQ_004039,UK,Sheffield,2025-01-03,105.5,129.4,12.7,4.9,1.4,10.4,17.3,100.0,2.8,71.0
AQ_004212,Brazil,Maceio,2025-01-31,10.4,22.8,15.5,4.1,1.2,19.3,18.6,56.3,4.3,13.0
AQ_008646,Japan,Nagoya,2025-03-17,23.7,35.1,5.3,8.9,1.7,10.0,16.2,52.5,4.6,19.0
AQ_005587,France,Reims,2025-02-26,16.5,36.3,10.3,16.9,1.9,10.0,16.2,53.1,10.4,18.0
AQ_010777,South Africa,Rustenburg,2025-01-11,20.8,31.0,17.1,8.5,2.1,10.0,1.4,94.7,4.3,19.0
AQ_008850,Japan,Osaka,2025-01-15,14.4,31.9,15.3,3.4,2.7,10.0,3.1,100.0,6.5,16.0
AQ_011501,India,Bangalore,2025-02-15,20.4,46.9,7.1,3.3,1.9,10.0,11.1,81.8,3.1,20.0
AQ_005322,Mexico,Mexicali,2025-02-20,12.8,28.1,6.9,4.8,2.2,11.2,12.7,59.1,3.7,13.0
AQ_003795,Brazil,Maceio,2025-02-15,25.3,58.8,9.5,3.5,2.5,10.0,9.2,60.2,3.0,25.0
AQ_010836,Germany,Munich,2025-02-07,17.2,35.2,5.0,17.2,0.8,10.0,12.9,75.6,5.7,17.0
AQ_016636,Iran,Kermanshah,2025-02-04,8.5,12.2,9.5,6.1,2.3,10.0,16.6,56.7,6.6,9.0
AQ_011649,UK,Portsmouth,2025-02-08,22.2,51.6,19.1,9.3,1.2,10.0,10.4,69.6,3.3,24.0
AQ_016242,China,Harbin,2025-02-15,12.5,18.9,33.2,2.0,2.7,10.0,26.1,94.2,4.4,15.0
AQ_012411,Japan,Niigata,2025-01-14,12.0,27.7,13.9,8.1,4.6,10.0,-10.0,49.3,5.0,14.0
AQ_009249,Japan,Sendai,2025-03-21,14.6,25.3,15.9,11.9,2.3,10.0,3.4,64.5,4.6,15.0
AQ_008079,Spain,Granada,2025-03-01,5.0,10.8,31.6,7.4,1.6,10.0,-10.0,65.5,7.9,10.0
